3103,破股，大盘涨成这样都不怎么动一下你来个大跌也好啊死气沉沉的,破股，大盘涨成这样都不怎么动一下你来个大跌也好啊死气沉沉的,股东,中航电测,0
3104,美锦拉高出货！今天逃顶最后的卖出机会！,美锦拉高出货！今天逃顶最后的卖出机会！,股东,美锦能源,0
3105,小散们，不要浪费时间在这破锅上，聪明的人都去买蓝筹股了，机会不等人，抓紧时间。,小散们，不要浪费时间在这破锅上，聪明的人都去买蓝筹股了，机会不等人，抓紧时间。,None,杭锅股份,0
3106,大盘得了“麻风病“,大盘得了“麻风病“,None,美锦能源,2
3107,好在上星期换成了金融股...哈哈,回来看看傻鸟股！,None,罗莱家纺,0
3108,看它跌不下去 本人轻仓3万股看看下午开盘是否会大涨,看它跌不下去 本人轻仓3万股看看下午开盘是否会大涨,None,红阳能源,1
3109,涨！！！,午后消息明朗，业绩上扬。,None,云意电气,1
3110,下午难道是要大涨 看看煤业涨停了 主力你还能忍 林守信你这没守信的家伙恶意操盘,下午难道是要大涨 看看煤业涨停了 主力你还能忍 林守信你这没守信的家伙恶意操盘,None,红阳能源,1
3111,寒老子们股民的心。,大盘涨100点tmd000779也无作为！,None,*ST派神,0
3112,758在7.65上方抛压明显放大 主力拉到这个位狂出货 下午大盘回调会跳水,758在7.65上方抛压明显放大 主力拉到这个位狂出货 下午大盘回调会跳水,None,红阳能源,0
3113,端個板凳看跳水,端個板凳看跳水,None,中房地产,0
3114,一千首托盘在7.6 托盘到那会跌到那 下午会跌破的 今天狂拉证券 下午回调个股会狂跌,一千首托盘在7.6 托盘到那会跌到那 下午会跌破的 今天狂拉证券 下午回调个股会狂跌,None,红阳能源,0
3115,97没离香港，停牌大盘暴涨，没在北京买房，当年赶走老蒋。,大盘暴涨的随想-四大无奈后悔,股东,洛阳玻璃,2
3116,上午狂拉大盘 下午一回调个股狂跌,上午狂拉大盘 下午一回调个股狂跌,None,红阳能源,0
3117,大盘一上午的量相当于前面一天的量，估计今天要放大量，一旦掉头那些涨幅不错的股票会快速下跌，注意风险。DMI指标中多方指标PDI快速拉高，超买严重,警告,None,中房股份,0
3118,看来这sb推销的软件也是垃圾货！,sb新月推荐的三力士严重套牢，跑输大盘！,None,三力士,0
3119,下午发挥起来。发射到月球。,下午发挥起来。发射到月球。,None,中房股份,1
3120,吴家姓吴，吴用。,吴家姓吴，吴用。,None,三力士,0
3121,明天出半年报，今天大盘涨这么多2588却只拉了这么点，说明半年报可能并不乐观，大盘回落可能股价就要大幅度回调。担心。,明天出半年报，估计不好,None,史丹利,0
3122,上午差点吐血了  有这么坑木  刚开市的时候 5.80买入之后一直跌到5.70  晚上收盘会是多少呢？,上午差点吐血了  有这么坑木  刚开市的时候 5.80买入之后一直跌到5.,,正虹科技,0
3123,拭目以待吧。,基本可以确定利用大盘上涨出货，可以换股了。,None,升华拜克,0
3124,走了！超郁闷,走了！超郁闷,None,江淮汽车,0
3125,日他妈的庄家,垃圾就是垃圾，大盘涨的越快它跌得越快,股东,建研集团,0
3126,想要涨停，要等到星期五了。,想要涨停，要等到星期五了。,None,江淮汽车,1
3127,据有关人士透露：伊利和蒙牛将各出资1.5亿元参与蒙草抗旱本次定向增发，是因为非常看好内蒙古自治区大草原生态修复联前景，以上传闻，不知是否属实？,伊利蒙牛各出资1.5亿参与蒙草抗旱增发！,股东,蒙草抗旱,2
3128,强力买进,下午涨停,None,江淮汽车,1
3129,维生素B5涨价，关注鑫富药业！,维生素B5涨价，关注鑫富药业！,股东,鑫富药业,1
3130,靠,拿下13要一星期吗,None,江淮汽车,1
3131,消息称，自去年11月-12月泛酸钙(维生素B5)价格几乎翻倍以来，春节之后市场价格再现上涨态势。2月份欧洲泛酸钙价格持续走高，欧洲市场已经有报价达20欧元以上，比春节前上涨约5—7欧元，国内出口价格也在逐渐上涨。近期国内厂家受到环保和生产方面的影响，报价仍然坚挺，有厂家提价至200元。,泛酸钙价格近期暴涨400%,None,鑫富药业,1
3132,扶不起的阿斗我艹他妈浪费子弹,扶不起的阿斗我艹他妈浪费子弹,股东,江淮汽车,0
3133,汉缆快倒闭,汉缆快倒闭,None,汉缆股份,0
3134,大盘涨5O个点你妈涨3分钱,大盘涨5O个点你妈涨3分钱,None,普洛药业,2
3135,保利地产都拉上去了,保利地产都拉上去了,None,上实发展,1
3136,同意吧操盘手拉出去毙了的举手！,把操盘手拉出去毙了！,股东,宗申动力,2
3137,上海男人都是谨小慎微的  早就说过高抛低吸    不过爷还是很喜欢748的   因为脾气秉性好掌握    等着爷爷  继续砸,一方水土一方人,None,上实发展,2
3138,,向志鹏双规了吗,None,迪马股份,2
3139,忽然有一天 一个跌停  到那时你会想啥  不是有人举牌了吗  可笑,忽然有一天 一个跌停  到那时你会想啥  不是有人举牌了吗  可笑,None,中兴商业,0
3140,从水电变成电建，套的我几年不看股市了。全仓啊。停牌前电建没大涨，估计复牌也没戏。总有些鸭子会先知的，哎，能涨到发行价回本就满足了。劝告那些在这里发骗人消息的，老骗人会得病的。,电建能涨。？,None,中国电建,0
3141,,去旅游了，不看盘了,None,海兰信,0
3142,同喜同喜,哥发财啦,None,山西焦化,1
3143,垃圾大盘股大涨是一定的。前期炒高的停止了。快找新的垃圾吧。兴许能赚。,换成垃圾大盘古。看来是正确的。,None,均胜电子,1
3144,卖14手的就是狗吊日的,卖14手的就是狗吊日的,None,长园集团,2
3145,怎样，看到了吧，马上就要大跌了哦，幸好早上全部卖了哦，赶紧跌停吧，我再全仓买进哈哈哈哈,怎样，看到了吧，马上就要大跌了哦,股东,株冶集团,0
3146,这洗盘洗的,这洗盘洗的,None,北方创业,2
3147,!,调整到位，开始走强，突破最高点31元不远！！,None,龙大肉食,1
3148,庄怎么了，拉一下不会死,庄怎么了，拉一下不会死,None,北方创业,0
3149,,吴总你办点正事吧、别老是天天K歌去、我的小伙伴都认识你,None,日上集团,2
3150,"我笑喷了  大盘涨了53个点  药玻跌了1毛3分，我发誓 他敢跌倒11.60  我不玩了   不想陪这个垃圾股在玩了。好在我是9,46拿的，走了也不可惜了",我笑了  大盘涨了53个点  药玻跌了1毛3分，我发誓 他敢跌倒11.60  我不玩了,,山东药玻,0
3151,活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、活该、哈哈,哈哈，错过行情了吧，活该,None,日上集团,2
3152,"很多人,股票在深度被套后,欺骗自己说就当是存银行吧,定期来个3年5年,恩,于是你做到了,定期时期已到,一看账户,还是原来那个价,不想如果在期间做几个波段就能使你降低成本以至解套甚至还能赚点小钱,当然,极个别的确实在长期持股后获得了颇丰的收益,但那也只是一小部分,做股票一定要看清趋势,比如现在的这个药玻,很多朋友在看到股价被压后就吵嚷着说要停牌了,现实点吧,老实说在我观来,此股停牌只是个猜测,不能用于实战,应走一步看一步,现价位调整压力大,至少要回调到11.30以下,就说这么多,爱看不看","颤抖吧,蝼蚁!",None,山东药玻,0
3153,牙疼拔牙，哈哈,牙医,None,亚通股份,2
3154,捡少少就宿沙，无点大志。赶走鼠胆，马年龙威,站稳啦,股东,山东药玻,2
3155,不到不出货！,突破后看高到8.50元。,None,襄阳轴承,1
3156,估计2点前会涨停,"什么时候涨停,大家猜下",股东,华泽钴镍,1
3157,跌下来再买,4.62抛了,None,襄阳轴承,0
3158,1500万吨铅锌矿，17000万一吨，值2600亿元，按开支算 70%就是 810亿元，相当每股达83元，按10倍的 PE每股达 830元，现在股价才 6元不够，而且这几天在等待突破冲关爆发！后面最接着 5个一字涨停板！通过这个数算一下，600331每股净资产达 83元，减一半吧，就是40元，再减一半还有 20元，如果算 上 PE  10倍，，还有 200元一股，如果算一倍还有 20元一股以，大家说说，今宏达是不是便宜极了有人，上市公司老总出事，去他妈的，国家有得是人才，，之前业绩不好，说明老总不行，但老总最少买了这么矿，是亚洲最大铅锌矿，这是原睐老最大功劳，现在换人了，反而会认真业绩，更有希望了，哈哈，20元之前谁出谁二货。,600331实值价达每股830元！,股东,宏达股份,1
3159,散户看着办！,一上午庄出3880万，基金完全跑路！,None,亚宝药业,0
3160,如题,还有比栖霞更恶心的股票吗,None,栖霞建设,0
3161,大概率事件,下午大盘回落，亚宝破9元,None,亚宝药业,1
3162,端個板凳看跳水,端個板凳看跳水,None,西藏天路,0
3163,今天200点、明天300点、后天400点、、、、、一直涨到50000点..。我已投入一千万！！哇哈哈。发财了,今天200点、明天300点、后天400点、、、、、一直涨到50000点..。我,None,美锦能源,1
3164,卖了它又涨上去了可恨，看走势还是要回调，10元坐等你，哈哈,卖了它又涨上去了可恨，看走势还是要回调，10元坐等你，哈哈,股东,中珠控股,0
3165,难道75发8盘下午开盘直拉这涨停,难道75发8盘下午开盘直拉这涨停,None,红阳能源,1
3166,不买你这呆股了,再见了！,股东,中珠控股,0
3167,援藏会议8月召开，大家耐住寂寞，今天的大盘疯涨，外面吸引力很强啊，我今天刚进来，会有回报的,援藏会议8月召开，大家耐住寂寞，今天的大盘疯涨，外面吸引力很强啊，我今天刚进来，,股东,西藏旅游,1
3168,基本面决定技术面,从7月16号到现在换手率刚好百分之百,None,中珠控股,2
3169,要注意了。,大盘涨得不少了,None,岳阳林纸,0
3170,/,大 盘 高 位 长样到顶明显 下午600568爹 听///,股东,中珠控股,2
3171,必有厚报,强力抢筹,None,江淮汽车,1
3172,没办法,此股被垃圾中融国际信托打压,None,中珠控股,0
3173,肥水往外流啊！小散还是跟着走吧,洋鬼子的钱往券商流怎么办?,None,江淮汽车,0
3174,就要拉升了,就要拉升了,None,韶钢松山,1
3175,此股庄家实力太差，大盘涨了这么多，他还不借力发力，还等待何时？,此股庄家实力太差,股东,江淮汽车,0
3176,,看还要跌哦，还要退市呢。,None,韶钢松山,0
3177,涨吧！涨吧！！！？！！,涨吧！涨吧！！！？！！,None,宗申动力,1
